CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,Sigma,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
l1_loss,1024,1000,70,10,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[8.08605884e-02 7.51824445e+01 8.40987402e-01 6.70542278e+01
 6.79127460e-01 1.79764449e-02 3.69761200e+00 4.00000000e+00]","[8.08605886e-02 7.46940487e+01 8.29825797e-01 6.70347321e+01
 6.79119384e-01 1.79762937e-02 3.46729667e+00 4.00000000e+00]","[8.08605892e-02 7.53947636e+01 6.78625901e-01 6.87526509e+01
 6.79134585e-01 1.79816040e-02 2.99546711e+00 4.00000000e+00]","[8.08605891e-02 7.53932105e+01 6.47325272e-01 6.87591530e+01
 6.79143140e-01 1.79826779e-02 3.33310535e+00 4.00000000e+00]","[8.08605892e-02 7.53976448e+01 6.78642874e-01 6.61717076e+01
 6.79134501e-01 1.79816050e-02 2.99537968e+00 4.00000000e+00]","[0.012066285729837227, 0.012141497445547302, 0.012263528745180031, 0.01260077173715825, 0.012742129669014139]",0.0123628426653473,1078.1049775776635
l1_loss,512,1000,70,10,2,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[5.09770390e-02 6.47264992e+01 7.28458929e-01 5.63184558e+01
 3.55257337e-01 1.41700977e-02 3.67707020e+00 4.00000000e+00]","[5.09770390e-02 6.47395140e+01 7.18319776e-01 6.36474194e+01
 3.55257337e-01 1.41700977e-02 3.69291453e+00 4.00000000e+00]","[5.09770390e-02 6.47394744e+01 7.18310660e-01 6.36835593e+01
 3.55257337e-01 1.41700977e-02 3.69266416e+00 4.00000000e+00]","[5.09770390e-02 6.47343675e+01 7.28630141e-01 6.31702292e+01
 3.55257337e-01 1.41700977e-02 3.66383577e+00 4.00000000e+00]","[5.09770392e-02 6.64643227e+01 8.30988209e-01 6.20074405e+01
 3.55257121e-01 1.41700977e-02 1.24780503e+00 4.00000000e+00]","[0.006641694141366849, 0.006776694178651699, 0.006851749734728869, 0.006966044690856544, 0.007163878013893758]",0.0068800121518995,1084.0837605558759
l1_loss,512,1000,70,10,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-0.69497421 53.67363796 -0.06092958 11.119836    0.77082659  0.69435332
  3.71887839  4.        ]","[-0.69498269 53.76612325 -0.06093785 11.06846158  0.77094928  0.69433876
  3.71977704  4.        ]","[-0.70064847 54.97829475 -0.06092961 11.11980697  0.80389492  0.69418823
  3.72000546  4.        ]","[-0.69495282 51.55496262 -0.06094612 11.09302783  0.77095996  0.67977332
  3.45018217  4.        ]","[-0.70934661 53.65855412 -0.06093641 11.10803521  0.90046389  0.6819658
  3.70935356  4.        ]","[0.12753086187895146, 0.12762165811232842, 0.12949298117896388, 0.12990691751469374, 0.1299907139227442]",0.1289086265215363,1093.5273551310488
l2_loss,512,1000,70,1,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[8.46553263e-02 8.00319634e+01 9.99529701e-01 6.41478908e+01
 8.63070838e-01 1.88597112e-02 3.41679850e+00 4.00000000e+00]","[8.46611118e-02 8.09549340e+01 1.00000000e+00 6.36273568e+01
 8.38977286e-01 1.88594989e-02 2.48804435e+00 4.00000000e+00]","[9.28459337e-02 6.01022320e+01 7.97184725e-01 5.72025373e+01
 6.28856924e-01 1.34639301e-02 0.00000000e+00 4.00000000e+00]","[1.29190817e-01 6.33009879e+01 7.29939750e-01 5.38845941e+01
 1.00000000e+00 1.99476923e-02 1.15847329e+01 4.00000000e+00]","[1.48526904e-01 6.30642668e+01 4.71118333e-01 6.07715392e+01
 9.46333679e-01 1.42988495e-02 1.22768516e+00 4.00000000e+00]","[0.0011825033242345243, 0.0013693276690066357, 0.0014104525856478024, 0.0015151984857527847, 0.0015203126599933978]",0.001399558944927,1172.1980531757392
l1_loss,512,1000,70,0,1,0.2,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.11925245e-01 5.66332517e+01 9.99991505e-01 5.08151026e+01
 6.44526552e-01 1.19691554e-02 2.82217850e+00 4.00000000e+00]","[9.93013991e-02 5.71432350e+01 1.00000000e+00 5.08158786e+01
 5.93968684e-01 1.19702828e-02 3.79193948e+00 4.00000000e+00]","[9.93013829e-02 5.71407230e+01 1.00000000e+00 5.08158670e+01
 5.93965816e-01 1.19702828e-02 3.78856817e+00 4.00000000e+00]","[9.92543044e-02 5.66112895e+01 9.45518450e-01 5.08181674e+01
 5.93798635e-01 1.19702725e-02 5.33086601e+00 4.00000000e+00]","[9.92972714e-02 5.71431380e+01 1.00000000e+00 5.08159158e+01
 5.93983911e-01 1.19702862e-02 3.79337584e+00 4.00000000e+00]","[0.007790873255167963, 0.0086171708032712, 0.008751358923928174, 0.009061207520693346, 0.009087915449147907]",0.0086617051904417,1432.1098267067816
l2_loss,512,1000,70,10,2,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[4.38685007e-02 9.74556005e+01 9.53007943e-01 3.79771029e+01
 4.69473342e-01 2.22660477e-02 2.81720500e+00 4.00000000e+00]","[4.38683406e-02 9.45412735e+01 9.46644908e-01 3.79771029e+01
 4.65869057e-01 2.22660477e-02 2.89782197e+00 4.00000000e+00]","[4.38685007e-02 9.67671449e+01 9.52999474e-01 3.79771029e+01
 4.66441449e-01 2.22660477e-02 2.79720374e+00 4.00000000e+00]","[4.38685007e-02 9.74556428e+01 9.56863466e-01 3.79771029e+01
 4.69473341e-01 2.22660477e-02 2.81720554e+00 4.00000000e+00]","[4.26386953e-02 9.59819413e+01 9.39877247e-01 3.80210764e+01
 4.64725972e-01 2.22660477e-02 1.75567454e+00 4.00000000e+00]","[0.0008610918937801385, 0.0010890944252627281, 0.001089735913159495, 0.0011032015337756828, 0.0012452733571152496]",0.0010776794246186,1436.919362528505
l1_loss,512,1000,70,1,2,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.43589713e-01 6.52851086e+01 8.96576915e-01 6.33639029e+01
 1.00000000e+00 1.40899979e-02 2.13602181e+00 4.00000000e+00]","[1.42311118e-01 6.92072037e+01 5.92141380e-01 7.21262838e+01
 1.00000000e+00 1.53513131e-02 0.00000000e+00 4.00000000e+00]","[1.43568947e-01 6.46510230e+01 4.07882524e-01 6.32062363e+01
 9.73290965e-01 1.40892491e-02 1.81071353e+00 4.00000000e+00]","[1.16918859e-01 6.44617696e+01 9.83189992e-01 6.92056879e+01
 1.00000000e+00 1.48161021e-02 1.77106789e+01 4.00000000e+00]","[1.30041209e-01 6.63182854e+01 5.36548050e-01 6.94142378e+01
 1.00000000e+00 1.53512155e-02 6.86772681e+00 4.00000000e+00]","[0.008612767188982042, 0.008945989648460351, 0.009421404825247483, 0.009426996295474985, 0.010012521902778905]",0.0092839359721887,1913.0663817174852
l2_loss,512,1000,70,0,2,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[9.38518820e-02 8.38790508e+01 4.63078865e-01 4.60839974e+01
 9.01431272e-01 1.82264632e-02 2.01562961e+00 4.00000000e+00]","[9.62796118e-02 9.09641625e+01 5.81324721e-01 4.66203786e+01
 9.94780123e-01 2.11183310e-02 3.60276665e+00 4.00000000e+00]","[8.64102274e-02 8.73558442e+01 4.86571794e-01 4.66556825e+01
 8.49500119e-01 2.05621416e-02 3.11052313e+00 4.00000000e+00]","[9.05652296e-02 9.16007607e+01 5.76705255e-01 4.70929681e+01
 9.21573550e-01 2.11173832e-02 0.00000000e+00 4.00000000e+00]","[9.05435594e-02 9.13940626e+01 5.96631051e-01 4.72015593e+01
 9.16991291e-01 2.11331773e-02 5.12610070e-02 4.00000000e+00]","[0.0007021509077773659, 0.0007580623843822156, 0.0009529680813702652, 0.000958003302112273, 0.0009932399160248197]",0.0008728849183333,2031.6331215207986
l2_loss,512,1000,70,0,1,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[8.84098407e-03 6.53639961e+01 6.12055658e-01 6.24972829e+01
 6.06411370e-02 1.48878006e-02 1.69058743e+00 4.00000000e+00]","[8.41975808e-03 6.61925928e+01 6.09802380e-01 5.56260077e+01
 5.95462245e-02 1.52748434e-02 3.30667113e+00 4.00000000e+00]","[8.41939654e-03 6.74604984e+01 6.76821631e-01 5.53604897e+01
 6.06649735e-02 1.52756216e-02 2.22429944e+00 4.00000000e+00]","[8.42000693e-03 6.61677385e+01 6.09793830e-01 5.66342112e+01
 5.95495471e-02 1.52753732e-02 3.01491276e+00 4.00000000e+00]","[8.84149923e-03 6.50206678e+01 6.61096860e-01 5.81561004e+01
 6.06736264e-02 1.48871324e-02 2.36955946e+00 4.00000000e+00]","[4.4456205915987836e-05, 5.228141119057995e-05, 5.2461121121045795e-05, 5.320097234363382e-05, 6.292151396813539e-05]",5.306424490787656e-05,2434.179414318448
l1_loss,1024,1000,70,1,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[1.85427352e-01 5.26430144e+01 1.02630562e-01 5.25597018e+01
 9.99881105e-01 1.13111619e-02 1.67102281e+00 4.00000000e+00]","[1.85427352e-01 5.26401543e+01 1.02634856e-01 5.25571302e+01
 1.00000000e+00 1.13108935e-02 1.97197762e+00 4.00000000e+00]","[1.85427351e-01 5.25954732e+01 1.06652279e-01 5.25958674e+01
 9.96345982e-01 1.13109023e-02 1.83902488e+00 4.00000000e+00]","[1.85427352e-01 5.26412070e+01 1.04421038e-01 5.26056232e+01
 1.00000000e+00 1.13114581e-02 2.17747368e+00 4.00000000e+00]","[1.85427352e-01 5.26404616e+01 1.04418628e-01 5.26052697e+01
 1.00000000e+00 1.13113261e-02 2.18036484e+00 4.00000000e+00]","[0.008701489009450761, 0.008752724148999495, 0.00876213017245411, 0.00886318363249982, 0.008875223138125306]",0.0087909500203058,2463.406220957889
l1_loss,1024,1000,70,10,1,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[2.08700746e-01 3.77050619e+01 6.74065695e-02 3.75253789e+01
 8.71831249e-01 1.03959052e-02 1.11104081e+00 4.00000000e+00]","[1.82799006e-01 3.77052066e+01 6.74742041e-02 3.76491231e+01
 7.61073836e-01 1.03958934e-02 0.00000000e+00 4.00000000e+00]","[2.08547804e-01 3.77045883e+01 6.74764717e-02 3.75247127e+01
 8.71798121e-01 1.03959054e-02 0.00000000e+00 4.00000000e+00]","[2.08547807e-01 3.77045860e+01 6.74764730e-02 3.75247473e+01
 8.71798130e-01 1.03959054e-02 8.29933030e-02 4.00000000e+00]","[2.08551371e-01 3.77050618e+01 6.74765294e-02 3.75253789e+01
 8.71831249e-01 1.03959052e-02 1.11106459e+00 4.00000000e+00]","[0.010738717847269437, 0.011033321468504872, 0.011217501752601765, 0.011259686931265073, 0.011366082140996098]",0.0111230620281274,3737.9194183866084
l1_loss,512,1000,70,1,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[8.79881744e-03 9.28335359e+01 7.08149120e-01 4.76607272e+01
 9.20373678e-02 2.04159144e-02 8.55049778e-01 4.00000000e+00]","[8.79593883e-03 9.73468369e+01 1.00000000e+00 4.83557205e+01
 1.02914839e-01 2.16232147e-02 4.51347036e+00 4.00000000e+00]","[8.79873443e-03 9.59745825e+01 8.20917455e-01 4.78456358e+01
 9.26836811e-02 1.96272149e-02 0.00000000e+00 4.00000000e+00]","[8.32572019e-03 9.75749202e+01 7.61005584e-01 4.76418482e+01
 9.26693657e-02 1.96269327e-02 1.97586064e+00 4.00000000e+00]","[8.79769635e-03 9.58716943e+01 8.18127996e-01 4.78457007e+01
 9.20238035e-02 1.96274913e-02 0.00000000e+00 4.00000000e+00]","[0.013707922940921087, 0.013814193713876124, 0.014795688869321227, 0.014952008953752427, 0.01514282568820573]",0.0144825280332153,4876.660170362758
l2_loss,512,1000,70,0,1,0.2,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[7.83385406e-02 9.66436450e+01 8.82716900e-01 5.46382772e+01
 9.15012822e-01 2.01935096e-02 5.49931966e-01 4.00000000e+00]","[7.83360551e-02 9.74027306e+01 5.95250549e-01 4.70046550e+01
 8.87674589e-01 1.93824886e-02 5.35942168e-01 4.00000000e+00]","[7.83356705e-02 9.70923499e+01 7.09105732e-01 4.67928891e+01
 8.89635590e-01 1.93837007e-02 1.25799434e+00 4.00000000e+00]","[7.83381739e-02 9.79217787e+01 9.28533747e-01 3.79226939e+01
 8.66741500e-01 1.93788756e-02 1.06283559e-02 4.00000000e+00]","[7.83360876e-02 9.87403430e+01 9.38637773e-01 4.68983822e+01
 8.89612249e-01 1.93860556e-02 0.00000000e+00 4.00000000e+00]","[0.0009714865685829493, 0.0010421765897169167, 0.001130153969832975, 0.00117658185507286, 0.001224851424375382]",0.0011090500815162,7618.125321662312
l1_loss,512,1000,70,10,2,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.74359671e-01 5.76288922e+01 4.87170657e-01 5.15242059e+01
 9.99960525e-01 1.22683040e-02 3.32382849e-01 4.00000000e+00]","[1.74359684e-01 5.76250851e+01 4.86990821e-01 5.19659138e+01
 9.99959634e-01 1.22688354e-02 6.57492993e-01 4.00000000e+00]","[1.74359682e-01 5.76316343e+01 4.81549748e-01 5.19645537e+01
 9.99960533e-01 1.22683046e-02 0.00000000e+00 4.00000000e+00]","[1.74359684e-01 5.82425922e+01 4.82476825e-01 5.19659385e+01
 1.00000000e+00 1.22688348e-02 0.00000000e+00 4.00000000e+00]","[1.74359683e-01 5.76279691e+01 4.97695934e-01 5.19656689e+01
 1.00000000e+00 1.22683056e-02 0.00000000e+00 4.00000000e+00]","[0.007820243646368415, 0.008379765951426556, 0.008552421274933483, 0.00867844505107454, 0.008731058223068855]",0.0084323868293743,12646.248765810902
l1_loss,1024,1000,70,0,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.42515962e-01 6.75281312e+01 9.02785658e-01 6.43685332e+01
 9.87482754e-01 1.45212449e-02 2.21786015e-01 4.00000000e+00]","[1.48540312e-01 6.52807128e+01 8.39989756e-01 6.24942057e+01
 9.93493924e-01 1.45226244e-02 1.07307712e+00 4.00000000e+00]","[1.45687008e-01 6.43191334e+01 9.69526477e-01 5.26596233e+01
 1.00000000e+00 1.45223490e-02 4.30915603e+00 4.00000000e+00]","[1.48533723e-01 6.50318686e+01 1.66286060e-01 6.64908708e+01
 1.00000000e+00 1.45230388e-02 0.00000000e+00 4.00000000e+00]","[1.39021460e-01 6.61551770e+01 1.00000000e+00 6.52047218e+01
 9.45723915e-01 1.44027957e-02 0.00000000e+00 4.00000000e+00]","[0.011009861828510567, 0.011793670333424431, 0.012546983020936063, 0.01255411849389917, 0.012637464730971793]",0.0121084196815484,18984.905752715888
l1_loss,1024,1000,70,1,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.60103729e-01 6.21691814e+01 1.00000000e+00 5.43150685e+01
 1.00000000e+00 1.30486043e-02 9.77159265e-02 4.00000000e+00]","[1.62087469e-01 6.19413462e+01 4.74857350e-01 5.54720849e+01
 9.97019589e-01 1.34970483e-02 5.45607864e-01 4.00000000e+00]","[1.53560777e-01 6.10846489e+01 2.43195741e-01 5.57936486e+01
 9.89949053e-01 1.34943870e-02 3.76131579e+00 4.00000000e+00]","[1.24777757e-01 6.16584126e+01 4.61606491e-01 5.48100045e+01
 8.39230827e-01 1.34960850e-02 6.36075500e+00 4.00000000e+00]","[1.53539349e-01 6.13110743e+01 6.44824998e-01 5.43995257e+01
 9.89957112e-01 1.34950235e-02 3.76062433e+00 4.00000000e+00]","[0.01207985521900116, 0.012560808844165917, 0.01264565014036492, 0.012830819630815869, 0.013028448027350897]",0.0126291163723397,43172.5804011603
l1_loss,512,1000,70,1,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.26368854e-01 6.32845373e+01 2.24723738e-01 6.14122763e+01
 8.23177331e-01 1.37936714e-02 5.40496841e-02 4.00000000e+00]","[1.34947949e-01 6.29881602e+01 4.74555424e-01 5.38995151e+01
 9.95156224e-01 1.36457647e-02 1.16623591e+01 4.00000000e+00]","[1.42153161e-01 6.05383650e+01 1.00000000e+00 5.18000680e+01
 8.50821652e-01 1.22179338e-02 3.78781547e-02 4.00000000e+00]","[1.73900549e-01 5.61057831e+01 1.23683662e-01 5.41551194e+01
 1.00000000e+00 1.30438143e-02 0.00000000e+00 4.00000000e+00]","[1.58656800e-01 5.93201628e+01 9.03612715e-01 6.10776885e+01
 9.28675781e-01 1.22159875e-02 9.36170904e-02 4.00000000e+00]","[0.010684715446165246, 0.011926333415117125, 0.011963848474593693, 0.012067937001314063, 0.012177361516599537]",0.0117640391707579,78103.82055132852
l1_loss,512,1000,70,1,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[6.02533677e-02 8.09741909e+01 5.09359263e-01 6.50897255e+01
 5.22471763e-01 2.02943086e-02 5.98921024e-03 4.00000000e+00]","[6.02510059e-02 8.29653434e+01 6.15987628e-01 6.74864501e+01
 5.34858628e-01 2.02945796e-02 0.00000000e+00 4.00000000e+00]","[6.02510010e-02 8.29705587e+01 3.90546153e-01 6.71497227e+01
 5.34864380e-01 2.02945793e-02 1.96808684e-03 4.00000000e+00]","[6.02510098e-02 8.25458596e+01 6.15764089e-01 6.50673723e+01
 5.22454614e-01 2.02982044e-02 0.00000000e+00 4.00000000e+00]","[6.02510087e-02 8.27507976e+01 6.15698893e-01 6.74002469e+01
 5.34863056e-01 2.02945640e-02 0.00000000e+00 4.00000000e+00]","[0.013170588838164401, 0.013937513700393407, 0.013948004983752847, 0.013984523785222176, 0.01400603910507583]",0.0138093340825217,705370.2473097026
l1_loss,1024,1000,70,0,2,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.39344572e-01 6.60991761e+01 9.55747777e-01 6.09497380e+01
 9.35607727e-01 1.51521409e-02 2.98866081e-03 4.00000000e+00]","[1.31401928e-01 6.74324390e+01 9.85681573e-01 6.47111626e+01
 1.00000000e+00 1.54632264e-02 7.22922858e+00 4.00000000e+00]","[1.08841738e-01 6.66600960e+01 3.19529903e-01 6.40915859e+01
 7.69013891e-01 1.54645037e-02 9.26699362e-01 4.00000000e+00]","[1.37199320e-01 6.67945944e+01 2.99030064e-01 6.29691789e+01
 1.00000000e+00 1.54579107e-02 4.34565845e+00 4.00000000e+00]","[1.22574179e-01 6.81723633e+01 5.39177148e-01 7.22370033e+01
 9.15856706e-01 1.54864728e-02 3.96940840e+00 4.00000000e+00]","[0.011171843732720734, 0.011478099253112821, 0.01162576038612239, 0.011999025462702416, 0.012080799246653666]",0.0116711056162624,1413611.649491417
l1_loss,1024,1000,70,1,1,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.73439912e-01 5.78173001e+01 2.10347150e-01 5.38867596e+01
 1.00000000e+00 1.23307402e-02 9.93642044e-05 4.00000000e+00]","[1.73431453e-01 5.78192803e+01 1.59838107e-01 5.54067501e+01
 1.00000000e+00 1.23308191e-02 6.93865639e-06 4.00000000e+00]","[1.73438609e-01 5.77995167e+01 1.57377522e-01 5.63887560e+01
 1.00000000e+00 1.23307257e-02 1.98519432e-02 4.00000000e+00]","[1.76565623e-01 5.71864313e+01 1.94199774e-01 5.47346366e+01
 9.99999998e-01 1.20432532e-02 1.32083619e-03 4.00000000e+00]","[1.73439913e-01 5.78132703e+01 1.57146924e-01 5.55600353e+01
 9.88340446e-01 1.23307401e-02 9.48977752e-04 4.00000000e+00]","[0.010146655874014749, 0.01024459551532617, 0.010294460516161655, 0.01061029242120298, 0.010675945494778459]",0.0103943899642968,42520277.46650777
l1_loss,512,1000,70,10,1,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.71875817e-01 5.83349662e+01 1.00000000e+00 5.98035373e+01
 1.00000000e+00 1.24505229e-02 4.71144228e-08 4.00000000e+00]","[1.71875825e-01 5.83343975e+01 1.00000000e+00 5.98106965e+01
 1.00000000e+00 1.24505232e-02 0.00000000e+00 4.00000000e+00]","[1.71875815e-01 5.83329185e+01 7.40618910e-01 5.97969936e+01
 1.00000000e+00 1.24505255e-02 0.00000000e+00 4.00000000e+00]","[1.71875833e-01 5.84414297e+01 9.99834643e-01 6.35559276e+01
 1.00000000e+00 1.24505248e-02 1.52226025e-03 4.00000000e+00]","[1.71875817e-01 5.83349662e+01 1.00000000e+00 5.98035373e+01
 1.00000000e+00 1.24505229e-02 0.00000000e+00 4.00000000e+00]","[0.008028766786647962, 0.009143127236496431, 0.009445710484569858, 0.009472219568641534, 0.0095683378339777]",0.0091316323820666,89675299957.98997
l1_loss,512,1000,70,10,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.67295306e-01 6.02778131e+01 2.40095155e-01 5.41504231e+01
 9.99991819e-01 1.28080188e-02 0.00000000e+00 4.00000000e+00]","[1.61666688e-01 5.99492755e+01 5.67837032e-01 5.64228248e+01
 1.00000000e+00 1.26262892e-02 7.31266245e-01 4.00000000e+00]","[1.67301213e-01 5.91877320e+01 1.00000000e+00 5.34139673e+01
 1.00000000e+00 1.28075633e-02 0.00000000e+00 4.00000000e+00]","[1.35899953e-01 6.24861853e+01 6.14863242e-01 5.29628656e+01
 8.92667600e-01 1.26258997e-02 6.63151116e-06 4.00000000e+00]","[1.67292669e-01 5.99413425e+01 5.67746778e-01 5.29267873e+01
 1.00000000e+00 1.26260425e-02 0.00000000e+00 4.00000000e+00]","[0.010852228841147617, 0.011173615358547046, 0.011448384157959972, 0.011471481310979111, 0.011720731694262028]",0.0113332882725791,42249999999935.0
l2_loss,1024,1000,70,10,2,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.10554587e-01 8.11046162e+01 4.21988318e-01 8.50374790e+01
 9.95337335e-01 1.93882605e-02 0.00000000e+00 4.00000000e+00]","[1.10554584e-01 8.06612667e+01 5.01630146e-01 8.43738347e+01
 9.92419897e-01 1.93882605e-02 3.31780700e-01 4.00000000e+00]","[1.10554587e-01 8.06311996e+01 3.18488971e-01 8.50365641e+01
 9.95333747e-01 1.93882605e-02 0.00000000e+00 4.00000000e+00]","[1.10554584e-01 8.06612090e+01 5.13274588e-01 8.44481833e+01
 9.92402471e-01 1.93882605e-02 0.00000000e+00 4.00000000e+00]","[1.10554583e-01 8.47752845e+01 5.16447598e-01 8.36735359e+01
 1.00000000e+00 1.90683113e-02 0.00000000e+00 4.00000000e+00]","[0.0017959320521645026, 0.0020358527049207154, 0.0020361703413593947, 0.0020686051672613665, 0.0020781738235298706]",0.0020029468178471,42249999999935.0
l1_loss,512,1000,70,0,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.75329811e-01 5.73354588e+01 5.13222648e-01 5.28044933e+01
 1.00000000e+00 1.26344699e-02 0.00000000e+00 4.00000000e+00]","[1.59992139e-01 6.10734575e+01 1.00000000e+00 6.48913692e+01
 1.00000000e+00 1.26344700e-02 2.79926706e+00 4.00000000e+00]","[1.58028357e-01 6.13924890e+01 9.36995076e-01 5.39008534e+01
 9.96784230e-01 1.30661383e-02 4.17373667e-01 4.00000000e+00]","[1.75329094e-01 5.68565693e+01 2.29162947e-01 5.49173030e+01
 1.00000000e+00 1.26336274e-02 5.21984330e-02 4.00000000e+00]","[1.75333323e-01 5.72592461e+01 1.00000000e+00 5.49537823e+01
 1.00000000e+00 1.26359107e-02 0.00000000e+00 4.00000000e+00]","[0.01033517203702735, 0.011143076866763125, 0.012024406431288517, 0.0122229266698813, 0.01227075805913338]",0.0115992680128187,42249999999935.0
l2_loss,512,1000,70,1,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.05377367e-02 5.97380617e+01 6.39746944e-01 5.20072067e+01
 6.32608324e-02 1.16277842e-02 0.00000000e+00 4.00000000e+00]","[1.05371668e-02 5.94831820e+01 5.79542126e-01 5.31884931e+01
 6.32551780e-02 1.16733399e-02 2.04972977e+00 4.00000000e+00]","[9.95399489e-03 5.98943643e+01 4.21067207e-01 5.40858383e+01
 6.23446928e-02 1.14665882e-02 0.00000000e+00 4.00000000e+00]","[1.05374375e-02 5.77959074e+01 6.75033706e-01 5.12910571e+01
 6.24567044e-02 1.06229543e-02 0.00000000e+00 4.00000000e+00]","[1.05377366e-02 5.97375478e+01 6.87468480e-01 5.19397361e+01
 6.32621737e-02 1.16277301e-02 6.73423364e-01 4.00000000e+00]","[0.00011897730629524817, 0.00013242224203599272, 0.0001398713349509545, 0.0001408621925924372, 0.00014262723105508085]",0.0001349520613859,42249999999935.0
l2_loss,512,1000,70,10,2,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.36757620e-01 7.23567437e+01 1.60291189e-01 7.14506737e+01
 1.00000000e+00 2.14082306e-02 0.00000000e+00 4.00000000e+00]","[1.36757620e-01 7.23567437e+01 1.60277192e-01 7.79655588e+01
 1.00000000e+00 2.14082306e-02 0.00000000e+00 4.00000000e+00]","[1.36757615e-01 7.23567436e+01 1.60160646e-01 7.14536943e+01
 1.00000000e+00 2.14082306e-02 0.00000000e+00 4.00000000e+00]","[1.36757625e-01 7.23567437e+01 1.88267056e-01 7.14506924e+01
 1.00000000e+00 2.14082306e-02 0.00000000e+00 4.00000000e+00]","[1.36757620e-01 7.23567437e+01 1.60291189e-01 7.14506737e+01
 1.00000000e+00 2.14082306e-02 0.00000000e+00 4.00000000e+00]","[0.0006990766254624321, 0.0007128783293991292, 0.0008402906028227694, 0.0008580618559013316, 0.0008605422602727472]",0.0007941699347716,42249999999935.0
